player_id,player_url,fifa_version,fifa_update,update_as_of,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_id,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk
266041,/player/266041/luca-warrick-koleosho/230002,23.0,2.0,2022-09-26,L. Koleosho,Luca Warrick Koleosho,"LM, RM",64,82,1500000.0,550.0,17,2004-09-15,175,65,452.0,Espanyol,53.0,La Liga 2,1.0,RES,30.0,,2021-12-22,2024.0,70,Canada,,,,Right,3,3,1,High/Medium,Lean (170-185),No,4100000.0,,"Flair, Speed Dribbler (AI), Technical Dribbler (AI)",85.0,53.0,52.0,72.0,28.0,50.0,52,56,48,58,40,74,48,33,46,68,86,85,86,55,78,55,58,57,43,47,55,23,55,53,51,57.0,28,27,24,14,11,9,13,7,,59+2,59+2,59+2,64,62,62,62,64,62+2,62+2,62+2,63+2,54+2,54+2,54+2,63+2,49+2,44+2,44+2,44+2,49+2,46+2,39+2,39+2,39+2,46+2,16+2
269853,/player/269853/yannis-lagha/230002,23.0,2.0,2022-09-26,Y. Lagha,Yannis Lagha,ST,64,82,1500000.0,5000.0,18,2004-06-21,185,78,66.0,Olympique Lyonnais,16.0,Ligue 1,1.0,RES,36.0,,2022-06-23,2025.0,97,Algeria,,,,Right,3,2,1,Medium/Medium,Normal (185+),No,3800000.0,,,70.0,64.0,49.0,63.0,22.0,60.0,36,67,63,58,59,63,54,45,40,62,67,73,68,59,65,65,64,55,69,59,43,19,62,52,64,55.0,17,12,27,11,5,5,13,15,,64+2,64+2,64+2,60,62,62,62,60,60+2,60+2,60+2,58+2,52+2,52+2,52+2,58+2,42+2,40+2,40+2,40+2,42+2,40+2,38+2,38+2,38+2,40+2,16+2
252897,/player/252897/calvin-ramsay/230002,23.0,2.0,2022-09-26,C. Ramsay,Calvin William Ramsay,"RB, RWB",64,81,1400000.0,5000.0,18,2003-07-31,177,68,9.0,Liverpool,13.0,Premier League,1.0,RES,22.0,,2022-07-01,2027.0,42,Scotland,,,,Right,3,2,1,High/Medium,Lean (170-185),No,3500000.0,,"Early Crosser, Speed Dribbler (AI)",78.0,43.0,60.0,66.0,56.0,67.0,69,33,50,58,27,65,61,54,55,67,77,79,75,55,66,66,61,73,65,43,64,56,57,60,42,60.0,56,59,57,13,8,9,9,8,,56+2,56+2,56+2,61,59,59,59,61,60+2,60+2,60+2,63+2,59+2,59+2,59+2,63+2,63+2,60+2,60+2,60+2,63+2,62+2,59+2,59+2,59+2,62+2,14+2
260145,/player/260145/omari-hutchinson/230002,23.0,2.0,2022-09-26,O. Hutchinson,Omari Giraud-Hutchinson,"CAM, RM",64,81,1500000.0,7000.0,18,2003-10-29,174,65,5.0,Chelsea,13.0,Premier League,1.0,RES,56.0,,2022-07-16,2025.0,82,Jamaica,,,,Left,3,3,1,High/Medium,Lean (170-185),No,3700000.0,,,71.0,53.0,60.0,69.0,44.0,48.0,46,52,49,65,49,68,52,50,63,67,75,67,80,61,78,61,50,59,45,42,40,37,60,65,61,63.0,40,49,51,10,7,9,5,8,,59+2,59+2,59+2,62,62,62,62,62,64+2,64+2,64+2,63+2,61+2,61+2,61+2,63+2,55+2,54+2,54+2,54+2,55+2,54+2,48+2,48+2,48+2,54+2,13+2
258507,/player/258507/rafael-obrador-burguera/230002,23.0,2.0,2022-09-26,Obrador,Rafael Obrador Burguera,LB,64,80,1400000.0,7000.0,18,2004-02-24,182,69,243.0,Real Madrid,53.0,La Liga,1.0,RES,37.0,,2021-10-21,2024.0,45,Spain,,,,Left,2,2,1,High/Medium,Lean (170-185),No,3700000.0,,,79.0,31.0,47.0,56.0,60.0,62.0,57,30,54,56,28,57,34,34,35,52,78,79,65,56,69,26,62,69,62,33,54,57,38,39,43,45.0,56,65,64,5,9,8,12,9,,47+2,47+2,47+2,53,49,49,49,53,50+2,50+2,50+2,54+2,49+2,49+2,49+2,54+2,61+2,55+2,55+2,55+2,61+2,62+2,59+2,59+2,59+2,62+2,14+2
263945,/player/263945/alberto-moreno-rebanal/230002,23.0,2.0,2022-09-26,Alberto Moreno,Alberto Moreno Rebanal,CM,64,80,1500000.0,8000.0,20,2002-04-19,175,69,240.0,Atlético Madrid,53.0,La Liga,1.0,RES,32.0,,2021-07-01,2023.0,45,Spain,,,,Right,4,2,1,Medium/Medium,Lean (170-185),No,4000000.0,,,67.0,60.0,63.0,68.0,53.0,55.0,53,62,47,69,46,67,49,54,65,70,68,66,70,58,77,61,66,54,55,57,54,57,57,65,64,62.0,48,56,53,6,12,15,6,10,,61+2,61+2,61+2,64,64,64,64,64,65+2,65+2,65+2,64+2,64+2,64+2,64+2,64+2,59+2,60+2,60+2,60+2,59+2,58+2,55+2,55+2,55+2,58+2,14+2
266257,/player/266257/emirhan-ilkhan/230002,23.0,2.0,2022-09-26,E. İlkhan,Emirhan İlkhan,"CM, RW, CAM",64,80,1500000.0,3000.0,18,2004-06-01,175,68,54.0,Torino,31.0,Serie A,1.0,SUB,14.0,,2022-08-08,2026.0,48,Turkey,,,,Right,3,3,1,High/Medium,Normal (170-185),No,3600000.0,,Technical Dribbler (AI),68.0,58.0,63.0,70.0,50.0,49.0,54,57,49,67,48,73,59,52,63,68,68,68,73,54,76,62,52,67,35,59,59,50,64,67,50,63.0,45,55,50,8,11,6,15,15,,60+2,60+2,60+2,65,65,65,65,65,66+2,66+2,66+2,65+2,64+2,64+2,64+2,65+2,58+2,57+2,57+2,57+2,58+2,57+2,51+2,51+2,51+2,57+2,17+2
265774,/player/265774/koni-de-winter/230002,23.0,2.0,2022-09-26,K. De Winter,Koni De Winter,"CB, RB",64,79,1300000.0,12000.0,20,2002-06-12,191,75,1746.0,Empoli,31.0,Serie A,1.0,RES,6.0,Juventus,,2023.0,7,Belgium,,,,Right,3,2,1,Medium/Medium,Normal (185+),No,,,,64.0,38.0,52.0,59.0,66.0,62.0,51,29,70,62,41,60,51,34,62,62,59,68,59,55,54,52,66,62,65,44,54,58,30,31,49,47.0,61,72,70,12,8,11,10,8,,50+2,50+2,50+2,52,50,50,50,52,51+2,51+2,51+2,54+2,54+2,54+2,54+2,54+2,61+2,61+2,61+2,61+2,61+2,63+2,64+2,64+2,64+2,63+2,15+2
271582,/player/271582/cosimo-marco-da-graca/230002,23.0,2.0,2022-09-26,C. Da Graça,Cosimo Marco Da Graça,ST,64,79,1400000.0,15000.0,20,2002-05-01,185,79,45.0,Juventus,31.0,Serie A,1.0,RES,40.0,,2021-07-01,2024.0,27,Italy,,,,Right,4,2,1,High/Medium,Lean (185+),No,3300000.0,,,54.0,66.0,53.0,61.0,22.0,54.0,35,72,70,63,64,63,60,49,47,65,54,54,52,56,56,60,61,54,63,60,32,18,62,55,69,56.0,15,14,23,9,13,10,9,9,,64+2,64+2,64+2,59,62,62,62,59,60+2,60+2,60+2,57+2,54+2,54+2,54+2,57+2,40+2,40+2,40+2,40+2,40+2,38+2,36+2,36+2,36+2,38+2,15+2
243169,/player/243169/yanis-begraoui/230002,23.0,2.0,2022-09-26,Y. Begraoui,Yanis Begraoui,"ST, RW",64,78,1400000.0,4000.0,20,2001-07-04,178,70,1809.0,Toulouse,16.0,Ligue 1,1.0,SUB,11.0,,2021-08-06,2025.0,18,France,,,,Right,5,3,1,High/Low,Lean (170-185),No,3700000.0,,,73.0,60.0,52.0,67.0,21.0,58.0,51,66,62,63,52,67,36,50,39,68,73,73,68,65,80,59,71,70,60,48,34,17,61,50,68,56.0,13,18,20,9,9,14,12,5,,64+2,64+2,64+2,64,64,64,64,64,62+2,62+2,62+2,63+2,55+2,55+2,55+2,63+2,47+2,41+2,41+2,41+2,47+2,44+2,36+2,36+2,36+2,44+2,15+2
245903,/player/245903/harvey-white/230002,23.0,2.0,2022-09-26,H. White,Harvey David White,"CDM, CM",64,78,1300000.0,11000.0,20,2001-09-19,178,70,18.0,Tottenham Hotspur,13.0,Premier League,1.0,RES,42.0,,2018-07-01,2024.0,14,England,,,,Left,3,3,1,Medium/Medium,Lean (170-185),No,3300000.0,,"Long Shot Taker (AI), Playmaker (AI)",66.0,64.0,67.0,69.0,60.0,56.0,68,65,58,67,50,70,70,74,64,68,67,66,72,64,71,69,56,68,47,64,62,59,58,68,59,64.0,62,60,56,13,13,12,9,13,,63+2,63+2,63+2,67,66,66,66,67,66+2,66+2,66+2,67+2,65+2,65+2,65+2,67+2,64+2,63+2,63+2,63+2,64+2,63+2,59+2,59+2,59+2,63+2,18+2
248478,/player/248478/diant-ramaj/230002,23.0,2.0,2022-09-26,D. Ramaj,Diant Ramaj,GK,64,78,1200000.0,3000.0,20,2001-09-19,189,81,1824.0,Eintracht Frankfurt,19.0,Bundesliga,1.0,RES,40.0,,2021-07-01,2027.0,21,Germany,,,,Right,3,1,1,Medium/Medium,Normal (185+),No,2800000.0,,,,,,,,,10,7,11,25,8,12,12,11,26,15,23,25,29,46,40,51,52,26,64,9,24,12,7,35,17,34.0,9,9,10,67,64,68,63,67,24.0,21+2,21+2,21+2,18,20,20,20,18,21+2,21+2,21+2,20+2,22+2,22+2,22+2,20+2,18+2,22+2,22+2,22+2,18+2,17+2,21+2,21+2,21+2,17+2,63+2
251855,/player/251855/waniss-taibi/230002,23.0,2.0,2022-09-26,W. Taïbi,Waniss Taïbi,"CM, CAM",64,78,1400000.0,4000.0,20,2002-03-07,184,70,1530.0,Angers SCO,16.0,Ligue 2,1.0,SUB,26.0,,2021-07-01,2025.0,18,France,,,,Right,3,3,1,Medium/Medium,Lean (170-185),No,3700000.0,,,53.0,50.0,65.0,66.0,52.0,63.0,52,47,47,71,55,68,58,48,69,68,60,48,58,49,75,56,45,78,63,46,47,43,52,68,57,56.0,51,58,55,11,13,11,9,7,,55+2,55+2,55+2,59,59,59,59,59,62+2,62+2,62+2,62+2,64+2,64+2,64+2,62+2,58+2,60+2,60+2,60+2,58+2,56+2,53+2,53+2,53+2,56+2,14+2
256666,/player/256666/yerson-mosquera/230002,23.0,2.0,2022-09-26,Y. Mosquera,Yerson Mosquera Valdelamar,CB,64,78,1400000.0,10000.0,21,2001-05-02,187,76,110.0,Wolverhampton Wanderers,13.0,Premier League,1.0,SUB,14.0,,2021-06-17,2025.0,56,Colombia,,,,Right,3,2,1,Medium/High,Lean (185+),Yes,3500000.0,,,74.0,22.0,39.0,45.0,63.0,68.0,25,17,64,55,26,28,25,29,34,60,67,80,61,62,55,35,73,59,73,15,63,64,28,36,37,46.0,63,63,63,8,7,8,10,8,,44+2,44+2,44+2,43,43,43,43,43,44+2,44+2,44+2,45+2,46+2,46+2,46+2,45+2,57+2,58+2,58+2,58+2,57+2,60+2,64+2,64+2,64+2,60+2,14+2
257919,/player/257919/rocco-reitz/230002,23.0,2.0,2022-09-26,R. Reitz,Rocco Reitz,CM,64,78,1400000.0,5000.0,20,2002-05-29,176,72,23.0,Borussia Mönchengladbach,19.0,Bundesliga,1.0,RES,27.0,,2020-08-07,2024.0,21,Germany,,,,Right,4,3,1,Medium/Medium,Lean (170-185),No,3300000.0,,Injury Prone,61.0,58.0,66.0,70.0,54.0,54.0,62,53,55,73,57,71,65,51,72,70,69,55,76,60,75,67,54,55,52,58,57,50,57,58,61,58.0,50,60,59,8,8,10,15,6,,61+2,61+2,61+2,64,63,63,63,64,65+2,65+2,65+2,64+2,64+2,64+2,64+2,64+2,60+2,61+2,61+2,61+2,60+2,59+2,56+2,56+2,56+2,59+2,15+2
259406,/player/259406/santiago-munoz/230002,23.0,2.0,2022-09-26,S. Muñoz,Santiago René Muñóz Robles,"ST, CAM",64,78,1400000.0,11000.0,19,2002-08-14,179,67,13.0,Newcastle United,13.0,Premier League,1.0,RES,44.0,,2020-07-01,2022.0,83,Mexico,,,,Right,3,3,1,Medium/Medium,Lean (170-185),No,3500000.0,,,71.0,62.0,59.0,69.0,25.0,60.0,58,64,61,64,49,68,42,38,53,68,71,71,77,60,75,59,65,62,66,62,40,21,66,63,71,62.0,21,21,20,5,7,12,8,5,,64+2,64+2,64+2,66,65,65,65,66,65+2,65+2,65+2,65+2,59+2,59+2,59+2,65+2,47+2,44+2,44+2,44+2,47+2,44+2,39+2,39+2,39+2,44+2,12+2
260415,/player/260415/brian-oddei/230002,23.0,2.0,2022-09-26,B. Oddei,Brian Oddei,RM,64,78,1400000.0,4000.0,19,2002-09-01,175,55,111974.0,Sassuolo,31.0,Serie A,1.0,RES,30.0,,2019-07-01,2023.0,27,Italy,,,,Left,3,3,1,High/Medium,Normal (170-185),No,3300000.0,,Flair,65.0,64.0,57.0,72.0,35.0,38.0,64,70,44,57,56,74,53,51,52,72,75,57,70,53,80,65,53,43,34,56,40,29,57,55,55,60.0,31,39,34,13,11,13,11,10,,61+2,61+2,61+2,65,64,64,64,65,63+2,63+2,63+2,63+2,56+2,56+2,56+2,63+2,50+2,45+2,45+2,45+2,50+2,47+2,40+2,40+2,40+2,47+2,16+2
261772,/player/261772/tairyk-arconte/230002,23.0,2.0,2022-09-26,T. Arconte,Taïryk Arconte,"RM, ST",64,78,1400000.0,2000.0,18,2003-11-12,181,76,378.0,Brest,16.0,Ligue 1,1.0,SUB,11.0,,2022-09-02,2026.0,18,France,,,,Right,3,2,1,Medium/Medium,Normal (170-185),No,3700000.0,,,73.0,64.0,57.0,66.0,28.0,57.0,61,62,57,61,63,69,46,49,56,63,74,73,69,52,67,68,57,60,65,64,35,25,62,51,60,57.0,23,27,25,7,9,10,15,7,,63+2,63+2,63+2,64,63,63,63,64,62+2,62+2,62+2,63+2,56+2,56+2,56+2,63+2,48+2,44+2,44+2,44+2,48+2,46+2,40+2,40+2,40+2,46+2,14+2
263194,/player/263194/ismael-gharbi/230002,23.0,2.0,2022-09-26,I. Gharbi,Ismaël Gharbi,"LW, CAM",64,78,1400000.0,6000.0,18,2004-04-10,167,58,73.0,Paris Saint Germain,16.0,Ligue 1,1.0,SUB,35.0,,2021-07-01,2025.0,45,Spain,,,,Right,3,3,1,Medium/Medium,Lean (170-),No,3500000.0,,"Outside Foot Shot, Technical Dribbler (AI)",68.0,55.0,60.0,72.0,40.0,38.0,56,54,35,62,49,74,68,52,57,67,72,64,80,55,87,60,43,33,35,54,51,40,57,64,60,68.0,37,45,38,7,9,13,15,8,,56+2,56+2,56+2,64,62,62,62,64,63+2,63+2,63+2,62+2,58+2,58+2,58+2,62+2,51+2,50+2,50+2,50+2,51+2,49+2,44+2,44+2,44+2,49+2,15+2
268681,/player/268681/alessandro-cortinovis/230002,23.0,2.0,2022-09-26,A. Cortinovis,Alessandro Cortinovis,"CM, CAM",64,78,1400000.0,7000.0,21,2001-01-25,180,78,206.0,Hellas Verona,31.0,Serie A,1.0,RES,72.0,Atalanta,,2023.0,27,Italy,,,,Right,3,3,1,High/Medium,Lean (170-185),No,,,"Playmaker (AI), Technical Dribbler (AI)",75.0,62.0,64.0,67.0,55.0,63.0,59,61,55,74,51,66,57,48,62,70,73,76,66,60,72,68,60,59,66,61,62,56,60,58,60,64.0,57,53,54,8,13,13,11,11,,64+2,64+2,64+2,66,65,65,65,66,66+2,66+2,66+2,65+2,64+2,64+2,64+2,65+2,62+2,61+2,61+2,61+2,62+2,61+2,59+2,59+2,59+2,61+2,16+2
248492,/player/248492/james-hill/230002,23.0,2.0,2022-09-26,J. Hill,James Clayton Hill,CB,64,77,1300000.0,7000.0,20,2002-01-10,184,73,1943.0,AFC Bournemouth,13.0,Premier League,1.0,RES,23.0,,2022-01-05,2026.0,14,England,,,,Right,3,2,1,Medium/Medium,Lean (170-185),No,3400000.0,,Giant Throw-in,66.0,25.0,44.0,49.0,63.0,68.0,34,22,60,55,29,43,32,26,48,52,64,67,51,63,65,34,82,57,73,20,64,65,35,39,30,56.0,62,64,62,7,15,5,8,12,,45+2,45+2,45+2,45,45,45,45,45,46+2,46+2,46+2,48+2,49+2,49+2,49+2,48+2,57+2,59+2,59+2,59+2,57+2,59+2,64+2,64+2,64+2,59+2,16+2
248732,/player/248732/karl-hein/230002,23.0,2.0,2022-09-26,K. Hein,Karl Jakob Hein,GK,64,77,1200000.0,7000.0,20,2002-04-13,193,77,1.0,Arsenal,13.0,Premier League,1.0,RES,47.0,,2019-05-09,2026.0,208,Estonia,,,,Right,3,1,1,Medium/Medium,Lean (185+),No,3000000.0,,GK Long Throw,,,,,,,10,8,17,25,6,10,13,12,21,12,33,38,36,62,31,42,34,40,57,7,18,12,6,32,18,26.0,9,16,15,61,63,56,64,66,35.0,23+2,23+2,23+2,20,22,22,22,20,22+2,22+2,22+2,22+2,23+2,23+2,23+2,22+2,23+2,23+2,23+2,23+2,23+2,23+2,22+2,22+2,22+2,23+2,63+2
259105,/player/259105/pablo-rodriguez-delgado/230002,23.0,2.0,2022-09-26,Pablo Rodríguez,Pablo Rodríguez Delgado,"ST, LW",64,77,1400000.0,3000.0,20,2001-08-04,178,70,347.0,Lecce,31.0,Serie A,1.0,RES,99.0,,2020-09-30,2024.0,45,Spain,,,,Right,4,3,1,Medium/Medium,Lean (170-185),No,3400000.0,,,69.0,66.0,49.0,63.0,16.0,49.0,36,67,59,57,62,64,59,48,45,62,67,70,62,58,65,64,59,55,52,66,32,11,70,49,67,59.0,12,12,11,5,10,9,15,9,,64+2,64+2,64+2,61,63,63,63,61,60+2,60+2,60+2,59+2,52+2,52+2,52+2,59+2,39+2,36+2,36+2,36+2,39+2,36+2,31+2,31+2,31+2,36+2,15+2
263197,/player/263197/ethyan-jesus-gonzalez-morales/230002,23.0,2.0,2022-09-26,Ethyan,Ethyan Jesús González Morales,ST,64,77,1400000.0,2000.0,20,2002-06-06,185,75,240.0,Atlético Madrid,53.0,La Liga,1.0,RES,27.0,Tenerife,,2023.0,45,Spain,,,,Right,3,3,1,Medium/Low,Normal (185+),No,,,Flair,64.0,64.0,58.0,60.0,31.0,60.0,52,68,66,63,48,56,52,47,56,64,59,68,62,64,57,63,72,53,66,58,51,26,64,59,66,62.0,25,28,29,15,11,8,6,8,,64+2,64+2,64+2,61,63,63,63,61,62+2,62+2,62+2,60+2,57+2,57+2,57+2,60+2,47+2,47+2,47+2,47+2,47+2,46+2,44+2,44+2,44+2,46+2,16+2
271035,/player/271035/luis-bilbao-arechaga/230002,23.0,2.0,2022-09-26,Luis Bilbao,Luis Bilbao Aréchaga,"LM, RM",64,77,1400000.0,3000.0,19,2003-03-24,185,75,448.0,Athletic Club,53.0,La Liga,1.0,RES,28.0,,2022-07-01,2023.0,45,Spain,,,,Left,2,2,1,Medium/Medium,Lean (185+),No,3800000.0,,,76.0,59.0,60.0,67.0,20.0,53.0,63,61,42,64,45,67,60,58,56,66,78,75,76,54,67,56,59,51,60,60,34,20,56,53,67,59.0,16,18,16,6,6,11,10,7,,59+2,59+2,59+2,64,62,62,62,64,62+2,62+2,62+2,63+2,55+2,55+2,55+2,63+2,46+2,41+2,41+2,41+2,46+2,42+2,34+2,34+2,34+2,42+2,13+2
240776,/player/240776/sonny-laiton/230002,23.0,2.0,2022-09-26,S. Laiton,Sonny Patrick Laiton,GK,64,76,1300000.0,3000.0,22,2000-01-28,190,85,57.0,Auxerre,16.0,Ligue 2,1.0,RES,30.0,,2017-07-01,2024.0,18,France,,,,Right,2,1,1,Medium/Medium,Normal (185+),No,2900000.0,,,,,,,,,14,8,13,17,9,14,12,12,17,15,50,44,64,67,51,45,72,42,71,5,34,24,4,60,19,62.0,8,11,14,62,60,60,63,66,48.0,25+2,25+2,25+2,25,25,25,25,25,27+2,27+2,27+2,26+2,26+2,26+2,26+2,26+2,25+2,26+2,26+2,26+2,25+2,25+2,26+2,26+2,26+2,25+2,63+2
254556,/player/254556/kelian-nsona/230002,23.0,2.0,2022-09-26,K. Nsona,Kélian Nsona Wa Saka,"LM, RM",64,76,1400000.0,5000.0,20,2002-05-11,189,74,166.0,Hertha BSC,19.0,2. Bundesliga,1.0,RES,28.0,,2022-01-31,2026.0,18,France,,,,Right,3,3,1,Medium/Low,Lean (185+),No,2800000.0,,Speed Dribbler (AI),84.0,57.0,54.0,68.0,26.0,51.0,61,60,35,58,41,74,51,39,49,68,89,79,68,49,55,69,34,33,68,42,35,24,57,49,58,48.0,20,30,23,10,13,11,6,13,,60+2,60+2,60+2,64,62,62,62,64,61+2,61+2,61+2,63+2,52+2,52+2,52+2,63+2,46+2,42+2,42+2,42+2,46+2,43+2,37+2,37+2,37+2,43+2,15+2
256882,/player/256882/javier-cueto-suarez/230002,23.0,2.0,2022-09-26,Javi Cueto,Javier Cueto Suárez,ST,64,76,1400000.0,2000.0,21,2001-01-11,180,75,240.0,Atlético Madrid,53.0,La Liga,1.0,RES,28.0,Real Oviedo,,2023.0,45,Spain,,,,Right,4,2,1,High/High,Normal (170-185),No,,,Finesse Shot,66.0,64.0,50.0,62.0,25.0,71.0,43,65,67,56,56,63,49,61,40,63,68,65,65,52,55,67,73,70,74,61,66,21,63,52,68,67.0,20,23,16,8,14,13,13,9,,64+2,64+2,64+2,60,61,61,61,60,59+2,59+2,59+2,58+2,53+2,53+2,53+2,58+2,44+2,43+2,43+2,43+2,44+2,41+2,41+2,41+2,41+2,41+2,16+2
261680,/player/261680/gregorio-gracia-sanchez/230002,23.0,2.0,2022-09-26,Gori,Gregorio Gracia Sánchez,"CM, CAM",64,76,1400000.0,3000.0,20,2002-05-15,172,62,452.0,Espanyol,53.0,La Liga 2,1.0,RES,41.0,,2021-03-26,2024.0,45,Spain,,,,Left,4,3,1,Medium/Medium,Lean (170-185),No,3200000.0,,"Injury Prone, Playmaker (AI)",74.0,56.0,63.0,67.0,57.0,58.0,50,54,40,68,55,65,61,55,65,66,75,74,76,63,78,63,60,64,53,52,63,57,62,68,65,65.0,61,58,57,12,14,13,6,12,,60+2,60+2,60+2,64,64,64,64,64,65+2,65+2,65+2,64+2,64+2,64+2,64+2,64+2,62+2,62+2,62+2,62+2,62+2,61+2,58+2,58+2,58+2,61+2,17+2
252975,/player/252975/boubacar-traore/230002,23.0,2.0,2022-09-26,B. Traoré,Boubacar Traoré,"CM, CDM",64,75,1300000.0,2000.0,20,2001-08-20,183,67,110.0,Wolverhampton Wanderers,13.0,Premier League,1.0,SUB,6.0,Metz,,2023.0,126,Mali,,,,Right,2,2,1,Medium/Medium,Lean (170-185),No,,,,56.0,48.0,61.0,67.0,62.0,68.0,47,42,56,70,41,67,52,47,69,69,54,58,69,66,70,62,64,62,73,48,63,62,53,59,52,56.0,59,68,60,12,10,15,11,11,,58+2,58+2,58+2,59,60,60,60,59,62+2,62+2,62+2,61+2,64+2,64+2,64+2,61+2,62+2,66+2,66+2,66+2,62+2,61+2,64+2,64+2,64+2,61+2,17+2
253003,/player/253003/alessandro-russo/230002,23.0,2.0,2022-09-26,A. Russo,Alessandro Russo,GK,64,75,1100000.0,3000.0,21,2001-03-31,193,78,111974.0,Sassuolo,31.0,Serie A,1.0,RES,64.0,,2022-01-24,2024.0,27,Italy,,,,Right,1,1,1,Medium/Medium,Normal (185+),No,2100000.0,,,,,,,,,14,5,11,20,6,10,13,12,25,16,29,33,32,60,21,43,38,17,63,8,26,14,5,24,11,32.0,9,14,13,68,62,57,61,64,31.0,21+2,21+2,21+2,19,20,20,20,19,20+2,20+2,20+2,20+2,21+2,21+2,21+2,20+2,20+2,22+2,22+2,22+2,20+2,20+2,22+2,22+2,22+2,20+2,63+2
263076,/player/263076/robert-wagner/230002,23.0,2.0,2022-09-26,R. Wagner,Robert Wagner,"CM, CDM",64,75,1200000.0,2000.0,18,2003-07-14,181,80,25.0,SC Freiburg,19.0,Bundesliga,1.0,RES,23.0,,2022-07-01,2024.0,21,Germany,,,,Right,3,2,1,Medium/Medium,Lean (170-185),No,2300000.0,,,68.0,45.0,61.0,63.0,57.0,65.0,50,39,42,68,39,62,51,35,66,66,69,67,66,62,63,52,54,69,68,49,56,63,58,65,40,47.0,52,62,58,11,14,9,12,11,,55+2,55+2,55+2,60,60,60,60,60,62+2,62+2,62+2,62+2,64+2,64+2,64+2,62+2,62+2,63+2,63+2,63+2,62+2,61+2,59+2,59+2,59+2,61+2,17+2
264158,/player/264158/diego-moreno-garbayo/230002,23.0,2.0,2022-09-26,Diego Moreno,Diego Moreno Garbayo,RB,64,75,1200000.0,4000.0,20,2001-08-21,177,70,479.0,Osasuna,53.0,La Liga,1.0,RES,27.0,,2020-07-01,2023.0,45,Spain,,,,Right,3,2,1,Medium/Medium,Normal (170-185),No,2800000.0,,,73.0,38.0,55.0,60.0,60.0,61.0,59,36,51,62,28,60,45,40,44,58,67,78,64,55,72,43,62,72,55,38,60,61,54,53,33,61.0,57,64,60,8,10,10,5,15,,51+2,51+2,51+2,57,55,55,55,57,56+2,56+2,56+2,58+2,56+2,56+2,56+2,58+2,62+2,59+2,59+2,59+2,62+2,62+2,59+2,59+2,59+2,62+2,15+2
247731,/player/247731/matthew-smith/230002,23.0,2.0,2022-09-26,M. Smith,Matthew Gerrard Smith,"CM, CDM",64,74,1300000.0,11000.0,21,2000-10-05,176,70,1.0,Arsenal,13.0,Premier League,1.0,RES,46.0,,2019-02-25,2023.0,14,England,,,,Right,3,2,1,Medium/Medium,Lean (170-185),No,2700000.0,,Long Passer (AI),65.0,54.0,60.0,66.0,60.0,60.0,45,53,47,66,40,62,48,55,65,66,67,63,77,62,78,59,45,75,54,57,59,60,58,65,48,62.0,61,62,60,11,14,14,9,15,,58+2,58+2,58+2,61,61,61,61,61,63+2,63+2,63+2,62+2,64+2,64+2,64+2,62+2,62+2,63+2,63+2,63+2,62+2,61+2,59+2,59+2,59+2,61+2,18+2
257080,/player/257080/marlon-suliman-mustapha/230002,23.0,2.0,2022-09-26,M. Mustapha,Marlon Suliman Mustapha,ST,64,74,1300000.0,5000.0,21,2001-05-24,185,82,169.0,FSV Mainz 05,19.0,Bundesliga,1.0,SUB,36.0,,2020-07-01,2024.0,4,Austria,,,,Right,3,2,1,High/Medium,Normal (185+),No,2500000.0,,Solid Player,76.0,66.0,54.0,61.0,24.0,75.0,57,67,63,48,52,64,50,49,55,57,79,74,67,58,65,71,80,65,80,64,76,16,61,63,62,53.0,19,22,21,11,10,12,10,13,,64+2,64+2,64+2,62,62,62,62,62,60+2,60+2,60+2,61+2,54+2,54+2,54+2,61+2,45+2,43+2,43+2,43+2,45+2,43+2,42+2,42+2,42+2,43+2,16+2
